,Income,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,Deals,Web,Purchases,Store,Visits,Cm3,Cm4,Cm5,Cm1,Cm2,Complain,Response,Age_,Age_range,Total_spent,Education_,Marital_Status_,Children_,Dt_Customer_,Category
989,35340.0,1.0,27.0,0.0,12.0,0.0,1.0,5.0,2.0,2.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,Old,41.0,postgraduate,single,2.0,8.0,1
990,85683.0,6.0,1296.0,17.0,311.0,45.0,69.0,51.0,1.0,2.0,4.0,10.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,68.0,Old,1744.0,graduate,single,0.0,8.0,2
991,24884.0,32.0,3.0,6.0,7.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,Old,48.0,Undergraduate,married,1.0,10.0,1
992,42021.0,34.0,393.0,5.0,136.0,7.0,5.0,27.0,5.0,10.0,1.0,6.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,Old,580.0,postgraduate,married,1.0,10.0,1
993,64449.0,70.0,218.0,63.0,282.0,137.0,35.0,70.0,4.0,5.0,3.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,Adult,805.0,graduate,single,1.0,8.0,2
994,64587.0,49.0,66.0,0.0,16.0,0.0,6.0,20.0,2.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,Old,137.0,graduate,single,2.0,8.0,2
995,34824.0,65.0,4.0,2.0,11.0,2.0,0.0,4.0,1.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,Adult,84.0,graduate,single,0.0,8.0,1
996,75437.0,25.0,795.0,0.0,545.0,95.0,58.0,0.0,1.0,8.0,4.0,10.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,44.0,Old,1518.0,graduate,married,0.0,9.0,1
997,26091.0,84.0,15.0,10.0,19.0,8.0,17.0,20.0,3.0,2.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,Old,153.0,graduate,married,2.0,8.0,0
998,52845.0,7.0,384.0,25.0,292.0,130.0,41.0,64.0,3.0,8.0,8.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,Old,879.0,graduate,married,1.0,9.0,2
999,46086.0,34.0,244.0,8.0,32.0,7.0,2.0,50.0,4.0,3.0,1.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,Old,327.0,graduate,single,1.0,9.0,2
1000,78028.0,38.0,158.0,19.0,288.0,25.0,0.0,38.0,1.0,6.0,4.0,9.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,66.0,Old,528.0,postgraduate,single,1.0,10.0,0
1001,95169.0,1.0,1285.0,21.0,449.0,106.0,20.0,20.0,1.0,4.0,3.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,35.0,Adult,1882.0,postgraduate,single,0.0,9.0,0
1002,56337.0,25.0,349.0,16.0,144.0,28.0,5.0,182.0,5.0,8.0,5.0,4.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,41.0,Old,567.0,Undergraduate,married,2.0,9.0,0
1003,22434.0,25.0,4.0,12.0,11.0,3.0,13.0,15.0,2.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,Adult,68.0,graduate,married,1.0,9.0,1
1004,36930.0,50.0,223.0,2.0,31.0,0.0,2.0,39.0,5.0,5.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,Old,308.0,postgraduate,married,1.0,9.0,0
1005,36130.0,46.0,157.0,43.0,127.0,68.0,56.0,37.0,6.0,3.0,8.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,68.0,Old,497.0,graduate,single,1.0,9.0,2
1006,65569.0,96.0,397.0,46.0,288.0,20.0,38.0,70.0,2.0,6.0,5.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,Old,885.0,postgraduate,married,1.0,10.0,1
1007,83844.0,57.0,901.0,31.0,345.0,75.0,31.0,191.0,1.0,4.0,4.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,70.0,Old,1440.0,graduate,married,0.0,9.0,0
1008,19514.0,47.0,14.0,3.0,21.0,2.0,1.0,28.0,4.0,3.0,1.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,Old,88.0,graduate,married,2.0,8.0,2
1009,36736.0,52.0,10.0,0.0,3.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,Old,65.0,postgraduate,single,2.0,9.0,1
1010,77568.0,30.0,1230.0,0.0,396.0,232.0,178.0,158.0,1.0,10.0,2.0,8.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,43.0,Old,2066.0,graduate,married,1.0,10.0,2
1011,49187.0,63.0,81.0,1.0,31.0,2.0,1.0,0.0,1.0,1.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,Old,179.0,postgraduate,married,1.0,8.0,1
1012,30168.0,51.0,154.0,20.0,66.0,0.0,12.0,27.0,7.0,6.0,1.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,Old,303.0,graduate,single,1.0,9.0,2
1013,34053.0,14.0,63.0,0.0,21.0,7.0,0.0,12.0,1.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,Old,105.0,postgraduate,married,1.0,10.0,0
1014,38196.0,20.0,30.0,0.0,11.0,0.0,0.0,3.0,3.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,Old,61.0,postgraduate,married,2.0,8.0,0
1015,59412.0,56.0,90.0,67.0,165.0,30.0,43.0,11.0,1.0,4.0,2.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,Old,451.0,postgraduate,married,0.0,8.0,1
1016,70924.0,41.0,635.0,114.0,254.0,132.0,152.0,76.0,1.0,6.0,6.0,7.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,57.0,Old,1328.0,Undergraduate,married,0.0,8.0,1
1017,54165.0,72.0,127.0,4.0,73.0,15.0,6.0,11.0,1.0,2.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,Old,297.0,graduate,married,0.0,9.0,2
1018,32300.0,1.0,13.0,3.0,6.0,6.0,5.0,6.0,1.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,Old,34.0,graduate,married,1.0,9.0,2
1019,20180.0,27.0,18.0,42.0,24.0,15.0,20.0,18.0,1.0,2.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,Old,146.0,graduate,single,0.0,9.0,0
1020,34961.0,77.0,45.0,2.0,26.0,4.0,1.0,1.0,3.0,3.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,Old,155.0,graduate,married,1.0,8.0,0
1021,28440.0,87.0,38.0,1.0,24.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,Old,150.0,postgraduate,married,1.0,9.0,0
1022,64504.0,81.0,986.0,36.0,168.0,16.0,0.0,108.0,7.0,11.0,3.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,69.0,Old,1287.0,postgraduate,married,3.0,9.0,1
1023,33564.0,51.0,61.0,0.0,3.0,0.0,0.0,7.0,1.0,1.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,Old,115.0,postgraduate,married,1.0,8.0,0
1024,17345.0,79.0,4.0,9.0,16.0,17.0,0.0,12.0,2.0,2.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,Old,125.0,graduate,married,1.0,10.0,2
1025,56320.0,11.0,201.0,53.0,172.0,116.0,77.0,83.0,3.0,5.0,4.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,Old,630.0,postgraduate,married,1.0,9.0,2
1026,28647.0,54.0,19.0,8.0,29.0,0.0,12.0,26.0,1.0,2.0,2.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,44.0,Old,122.0,graduate,single,1.0,9.0,0
1027,15038.0,93.0,4.0,8.0,11.0,19.0,12.0,26.0,2.0,2.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,Adult,147.0,Undergraduate,single,1.0,9.0,2
1028,32173.0,0.0,18.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,Old,20.0,postgraduate,single,1.0,9.0,0
1029,68316.0,54.0,806.0,80.0,161.0,120.0,11.0,33.0,5.0,10.0,7.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,Old,1232.0,Undergraduate,married,1.0,10.0,0
1030,74538.0,21.0,380.0,98.0,733.0,110.0,112.0,28.0,1.0,8.0,8.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.0,Old,1454.0,graduate,married,0.0,9.0,1
1031,91700.0,58.0,576.0,172.0,961.0,125.0,115.0,19.0,1.0,8.0,6.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51.0,Old,2007.0,graduate,single,0.0,9.0,2
1032,68695.0,3.0,458.0,81.0,356.0,106.0,50.0,40.0,1.0,4.0,4.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,Old,1054.0,graduate,married,0.0,8.0,0
1033,31056.0,99.0,5.0,10.0,13.0,3.0,8.0,16.0,1.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,Old,138.0,Undergraduate,married,1.0,9.0,2
1034,79593.0,70.0,350.0,60.0,568.0,110.0,133.0,145.0,1.0,5.0,6.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,49.0,Old,1291.0,graduate,married,0.0,8.0,1
1035,28071.0,65.0,39.0,33.0,130.0,41.0,26.0,44.0,2.0,5.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,Old,334.0,graduate,single,0.0,10.0,0
1036,37334.0,44.0,26.0,1.0,16.0,2.0,2.0,15.0,4.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,Old,91.0,postgraduate,married,2.0,8.0,0
1037,46423.0,6.0,68.0,0.0,16.0,0.0,0.0,8.0,3.0,2.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,Old,90.0,postgraduate,single,2.0,9.0,2
1038,37126.0,9.0,45.0,3.0,9.0,4.0,4.0,7.0,1.0,1.0,2.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,51.0,Old,74.0,postgraduate,married,1.0,8.0,0
1039,47703.0,95.0,359.0,0.0,134.0,13.0,26.0,123.0,4.0,6.0,3.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,Old,627.0,graduate,married,1.0,9.0,0
1040,61180.0,70.0,403.0,24.0,29.0,6.0,24.0,218.0,2.0,5.0,5.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,Old,556.0,graduate,married,1.0,8.0,2
1041,38998.0,92.0,34.0,1.0,14.0,0.0,0.0,5.0,3.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,68.0,Old,141.0,graduate,married,2.0,10.0,1
1042,8028.0,62.0,73.0,18.0,66.0,7.0,12.0,2.0,15.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,Adult,238.0,graduate,single,0.0,10.0,2
1043,76081.0,85.0,292.0,30.0,415.0,63.0,33.0,200.0,1.0,4.0,5.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,Old,918.0,graduate,married,0.0,8.0,1
1044,34728.0,2.0,14.0,0.0,16.0,0.0,0.0,6.0,1.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,Adult,32.0,graduate,married,1.0,9.0,2
1045,33168.0,0.0,80.0,1.0,37.0,0.0,1.0,3.0,3.0,2.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,Old,119.0,postgraduate,single,1.0,10.0,2
1046,33585.0,91.0,30.0,11.0,33.0,13.0,6.0,29.0,1.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,Old,184.0,postgraduate,married,1.0,9.0,2
1047,77037.0,3.0,463.0,96.0,333.0,168.0,53.0,10.0,1.0,7.0,7.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,Old,1116.0,postgraduate,married,1.0,9.0,1
1048,35196.0,68.0,75.0,12.0,141.0,43.0,39.0,187.0,6.0,6.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,Adult,378.0,graduate,married,1.0,10.0,0
1049,44529.0,98.0,538.0,13.0,91.0,17.0,6.0,26.0,6.0,6.0,2.0,11.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56.0,Old,763.0,graduate,married,1.0,9.0,0
1050,70924.0,41.0,635.0,114.0,254.0,132.0,152.0,76.0,1.0,6.0,6.0,7.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,57.0,Old,1328.0,Undergraduate,married,0.0,8.0,0
1051,28764.0,16.0,8.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,Old,27.0,postgraduate,married,2.0,8.0,2
1052,69098.0,82.0,1315.0,22.0,780.0,145.0,0.0,178.0,1.0,7.0,8.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,Old,2344.0,postgraduate,married,0.0,9.0,0
1053,25959.0,1.0,4.0,2.0,12.0,7.0,5.0,26.0,2.0,1.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,Old,31.0,Undergraduate,single,2.0,9.0,0
1054,27100.0,64.0,12.0,0.0,13.0,2.0,0.0,10.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,Adult,91.0,postgraduate,married,1.0,9.0,2
1055,70596.0,68.0,347.0,44.0,534.0,17.0,0.0,26.0,1.0,3.0,5.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,Adult,1010.0,graduate,single,0.0,10.0,2
1056,42557.0,98.0,192.0,5.0,53.0,0.0,5.0,15.0,4.0,6.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,Old,353.0,graduate,married,1.0,10.0,2
1057,53312.0,32.0,241.0,0.0,12.0,0.0,0.0,25.0,1.0,5.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,Old,285.0,postgraduate,married,0.0,9.0,2
1058,72228.0,87.0,631.0,28.0,491.0,30.0,14.0,56.0,1.0,6.0,7.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,Old,1281.0,graduate,single,0.0,10.0,2
1059,67605.0,84.0,336.0,28.0,282.0,184.0,54.0,54.0,1.0,2.0,8.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,Adult,968.0,graduate,married,0.0,9.0,1
1060,62845.0,3.0,1099.0,0.0,45.0,0.0,0.0,34.0,11.0,3.0,4.0,10.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,73.0,Old,1147.0,postgraduate,married,2.0,10.0,0
1061,65196.0,34.0,743.0,19.0,181.0,12.0,0.0,200.0,2.0,7.0,6.0,11.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,Old,989.0,graduate,married,2.0,9.0,2
1062,42000.0,23.0,124.0,83.0,267.0,85.0,59.0,35.0,2.0,5.0,2.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,Adult,641.0,postgraduate,single,0.0,9.0,2
1063,35860.0,37.0,15.0,0.0,8.0,4.0,2.0,20.0,2.0,1.0,1.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,Old,66.0,postgraduate,single,2.0,8.0,0
1064,65526.0,22.0,397.0,19.0,69.0,12.0,0.0,9.0,1.0,4.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,Old,519.0,postgraduate,married,1.0,8.0,2
1065,16860.0,19.0,10.0,4.0,4.0,3.0,3.0,14.0,3.0,1.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,Old,43.0,graduate,married,2.0,10.0,1
1066,83528.0,7.0,530.0,117.0,678.0,134.0,44.0,147.0,1.0,4.0,10.0,8.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,30.0,Adult,1510.0,graduate,single,0.0,8.0,2
1067,64176.0,52.0,1215.0,33.0,249.0,64.0,116.0,149.0,8.0,8.0,9.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,Old,1729.0,Undergraduate,single,1.0,10.0,0
1068,22304.0,91.0,3.0,2.0,7.0,0.0,4.0,2.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,Old,107.0,graduate,single,0.0,10.0,0
1069,67023.0,93.0,444.0,44.0,382.0,11.0,8.0,17.0,1.0,3.0,7.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,44.0,Old,982.0,graduate,married,0.0,8.0,2
1070,32892.0,78.0,26.0,0.0,15.0,2.0,1.0,2.0,2.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,Old,122.0,postgraduate,married,1.0,8.0,1
1071,70713.0,23.0,736.0,114.0,279.0,82.0,76.0,190.0,6.0,5.0,6.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,Old,1310.0,graduate,married,1.0,10.0,0
1072,59925.0,83.0,473.0,21.0,176.0,19.0,21.0,56.0,3.0,9.0,2.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,Old,793.0,graduate,married,1.0,10.0,2
1073,39722.0,92.0,32.0,0.0,5.0,2.0,0.0,8.0,2.0,2.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,Old,131.0,graduate,married,1.0,8.0,2
1074,46610.0,4.0,288.0,10.0,30.0,4.0,10.0,125.0,1.0,6.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,Old,346.0,graduate,married,0.0,9.0,2
1075,88347.0,32.0,1050.0,178.0,555.0,77.0,138.0,118.0,1.0,4.0,7.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61.0,Old,2030.0,graduate,married,0.0,9.0,1
1076,87171.0,27.0,1001.0,44.0,107.0,58.0,44.0,44.0,1.0,6.0,7.0,11.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,41.0,Old,1281.0,postgraduate,married,0.0,9.0,1
1077,26907.0,10.0,9.0,1.0,7.0,0.0,3.0,2.0,2.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,Old,30.0,Undergraduate,married,2.0,9.0,0
1078,50014.0,9.0,234.0,14.0,77.0,19.0,10.0,42.0,2.0,4.0,1.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,Old,363.0,postgraduate,single,1.0,8.0,1
1079,41014.0,65.0,7.0,2.0,6.0,2.0,0.0,3.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,Old,82.0,postgraduate,married,1.0,9.0,1
1080,66294.0,68.0,251.0,108.0,334.0,65.0,92.0,117.0,1.0,4.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,Old,918.0,graduate,single,0.0,8.0,0
1081,36715.0,16.0,172.0,10.0,125.0,21.0,13.0,16.0,6.0,7.0,2.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51.0,Old,357.0,graduate,married,1.0,10.0,2
1082,79456.0,12.0,565.0,42.0,548.0,64.0,83.0,99.0,1.0,5.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,66.0,Old,1314.0,graduate,married,0.0,10.0,0
1083,40479.0,95.0,5.0,0.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,Old,110.0,graduate,married,1.0,9.0,1
1084,75345.0,16.0,918.0,57.0,842.0,99.0,38.0,133.0,1.0,5.0,8.0,6.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,52.0,Old,1970.0,postgraduate,single,0.0,9.0,2
1085,54233.0,46.0,652.0,8.0,158.0,21.0,0.0,142.0,4.0,11.0,6.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,Old,885.0,graduate,married,1.0,9.0,0
1086,24163.0,3.0,4.0,1.0,7.0,2.0,1.0,2.0,2.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,Old,18.0,graduate,single,2.0,9.0,2
1087,84460.0,80.0,152.0,27.0,103.0,106.0,54.0,81.0,0.0,9.0,9.0,4.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,64.0,Old,522.0,postgraduate,married,0.0,9.0,2
1088,43776.0,77.0,8.0,0.0,9.0,2.0,1.0,3.0,1.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,Adult,97.0,graduate,married,1.0,8.0,2
1089,71691.0,0.0,336.0,130.0,411.0,240.0,32.0,43.0,1.0,4.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64.0,Old,1149.0,postgraduate,single,0.0,8.0,0
1090,85844.0,62.0,938.0,19.0,843.0,25.0,95.0,38.0,1.0,6.0,6.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,49.0,Old,1982.0,postgraduate,married,0.0,8.0,0
1091,39190.0,91.0,68.0,8.0,18.0,19.0,8.0,12.0,2.0,2.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,Old,212.0,postgraduate,single,1.0,8.0,2
1092,71367.0,24.0,227.0,23.0,389.0,42.0,21.0,75.0,1.0,4.0,5.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,Old,726.0,graduate,married,0.0,9.0,0
1093,38578.0,2.0,38.0,4.0,22.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,Old,72.0,postgraduate,single,2.0,9.0,2
1094,57236.0,22.0,105.0,0.0,9.0,2.0,1.0,4.0,3.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,Old,139.0,postgraduate,married,2.0,8.0,0
1095,61825.0,56.0,162.0,50.0,100.0,55.0,30.0,27.0,1.0,4.0,2.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,Old,453.0,graduate,single,1.0,9.0,0
1096,79803.0,54.0,574.0,8.0,216.0,21.0,16.0,33.0,1.0,4.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,Old,889.0,graduate,single,1.0,8.0,2
1097,80910.0,71.0,160.0,80.0,369.0,67.0,39.0,41.0,1.0,3.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,Adult,786.0,Undergraduate,single,0.0,10.0,2
1098,27590.0,38.0,6.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,Old,49.0,postgraduate,married,1.0,9.0,1
1099,56775.0,62.0,614.0,35.0,160.0,58.0,35.0,35.0,2.0,5.0,8.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,Old,964.0,graduate,married,1.0,9.0,0
1100,83829.0,78.0,897.0,161.0,430.0,186.0,161.0,27.0,0.0,4.0,7.0,6.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,47.0,Old,1913.0,graduate,single,0.0,9.0,2
1101,54210.0,18.0,70.0,54.0,109.0,80.0,9.0,45.0,2.0,4.0,1.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,Old,340.0,Undergraduate,married,1.0,9.0,2
1102,38508.0,95.0,120.0,19.0,206.0,25.0,19.0,54.0,6.0,7.0,2.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,Adult,484.0,graduate,married,1.0,9.0,0
1103,53187.0,66.0,211.0,2.0,30.0,7.0,7.0,10.0,2.0,4.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,Old,323.0,graduate,married,1.0,9.0,2
1104,30023.0,28.0,11.0,0.0,16.0,7.0,6.0,21.0,1.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,Old,68.0,graduate,married,1.0,8.0,1
1105,76045.0,78.0,760.0,53.0,400.0,17.0,93.0,0.0,1.0,4.0,5.0,11.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,62.0,Old,1401.0,postgraduate,single,0.0,9.0,1
1106,50870.0,13.0,53.0,0.0,8.0,0.0,0.0,2.0,1.0,2.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,Old,74.0,postgraduate,married,1.0,8.0,0
1107,15315.0,27.0,7.0,4.0,13.0,15.0,8.0,17.0,2.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,Old,74.0,Undergraduate,married,0.0,9.0,0
1108,65463.0,17.0,391.0,32.0,70.0,21.0,32.0,16.0,2.0,6.0,2.0,9.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48.0,Old,563.0,Undergraduate,married,1.0,8.0,1
1109,66480.0,71.0,199.0,9.0,57.0,20.0,21.0,6.0,7.0,4.0,1.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,Old,377.0,graduate,married,2.0,8.0,1
1110,76773.0,79.0,516.0,56.0,449.0,86.0,33.0,16.0,1.0,2.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,Old,1219.0,graduate,single,0.0,9.0,0
1111,81698.0,1.0,709.0,45.0,115.0,30.0,160.0,45.0,1.0,8.0,2.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,39.0,Adult,1060.0,Undergraduate,single,0.0,9.0,0
